,peak_time,xcorrcoef,min_t,max_t,min_f,max_f,recording,deployment,site,label,datetime,recording_length
807,46.074666666666666,0.635492357228072,45.82933333333333,46.32,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
808,47.562666666666665,0.6742417039486741,47.31733333333333,47.808,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
809,49.088,0.6212942780510191,48.842666666666666,49.333333333333336,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
810,103.78133333333334,0.6643634262188528,103.536,104.02666666666669,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
811,104.512,0.6013507709315089,104.26666666666668,104.75733333333334,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
812,105.23733333333334,0.6576503073664788,104.992,105.48266666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
813,106.76266666666666,0.6444042062855244,106.51733333333333,107.008,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
814,107.52533333333334,0.6957541919054514,107.28,107.77066666666668,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
815,108.288,0.6399320427834649,108.04266666666666,108.53333333333332,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
816,109.104,0.609575676963276,108.85866666666666,109.34933333333332,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
817,109.85066666666668,0.656943964627333,109.60533333333332,110.096,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
818,110.624,0.634529681421715,110.37866666666666,110.86933333333332,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
819,157.57333333333332,0.6191207609063993,157.328,157.81866666666664,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
820,159.82933333333332,0.6426299877666091,159.584,160.07466666666664,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
821,161.38666666666666,0.6653378840909939,161.14133333333334,161.63199999999998,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
822,162.1386666666667,0.6193273087823736,161.89333333333337,162.384,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
823,162.928,0.6358674764895974,162.68266666666668,163.17333333333332,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
824,163.728,0.6321476606536814,163.4826666666667,163.97333333333333,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
825,164.53866666666667,0.6617766648628008,164.29333333333335,164.784,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
826,165.344,0.6352324903455696,165.09866666666667,165.58933333333331,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
827,183.808,0.613882109476462,183.56266666666667,184.0533333333333,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
828,184.53333333333333,0.6713613452331428,184.288,184.77866666666665,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
829,185.30666666666667,0.6411605625156045,185.06133333333327,185.552,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
830,230.272,0.6117610815774359,230.02666666666667,230.5173333333333,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
831,234.352,0.6023831927418895,234.10666666666668,234.59733333333327,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
832,235.08266666666665,0.6659684874992554,234.83733333333333,235.328,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
833,235.80266666666665,0.6434572684892436,235.55733333333333,236.048,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
834,236.56,0.667012986680954,236.31466666666668,236.80533333333327,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
835,237.2693333333333,0.6153373751302043,237.024,237.51466666666664,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
836,237.9893333333333,0.6265989897312235,237.744,238.23466666666664,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
837,238.752,0.6177750003715435,238.5066666666667,238.99733333333333,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
838,239.48266666666663,0.6432813214858321,239.2373333333333,239.728,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
839,240.2453333333333,0.6005735106333312,240.0,240.49066666666664,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
840,241.00266666666667,0.6561407116484301,240.7573333333333,241.248,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
841,241.82933333333327,0.6191138458618896,241.584,242.07466666666664,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
842,247.96266666666668,0.6835987674055453,247.71733333333336,248.208,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
843,248.7093333333333,0.678220676052986,248.464,248.95466666666664,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
844,251.14666666666668,0.6072203324214386,250.90133333333333,251.392,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
845,258.3946666666667,0.6248111719837384,258.14933333333335,258.64000000000004,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
846,259.34933333333333,0.6403845279528684,259.104,259.5946666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
847,264.14933333333335,0.632701645512474,263.904,264.3946666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
848,267.616,0.6543268672217093,267.37066666666664,267.86133333333333,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
849,268.3413333333333,0.6658443820151349,268.096,268.5866666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
850,269.09866666666665,0.6447350442998333,268.8533333333333,269.344,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
851,271.4506666666667,0.6034790752337551,271.20533333333333,271.696,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
852,272.66133333333335,0.6175916392135475,272.416,272.9066666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
853,299.41866666666664,0.6315068231859065,299.1733333333333,299.664,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
854,300.144,0.6448211716403018,299.89866666666666,300.3893333333333,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
855,300.8693333333333,0.6358342820665267,300.624,301.11466666666666,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
856,301.7973333333333,0.6441156235257327,301.552,302.04266666666666,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
857,302.5013333333333,0.6410757768032416,302.256,302.74666666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
858,314.256,0.6093513805218619,314.0106666666666,314.5013333333333,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
859,315.06666666666666,0.6191456760415587,314.8213333333333,315.312,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
860,315.824,0.6265522170715468,315.57866666666666,316.06933333333336,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
861,316.5706666666667,0.6705762196292786,316.32533333333333,316.81600000000003,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
862,317.3813333333333,0.627035183664218,317.136,317.62666666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
863,318.99733333333336,0.6235804174852461,318.752,319.2426666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
864,329.76533333333333,0.6390237166552917,329.52,330.0106666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
865,330.608,0.6146543595529638,330.36266666666666,330.8533333333333,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
866,331.39733333333334,0.6392169397755016,331.152,331.6426666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
867,332.9173333333333,0.6365273065617012,332.672,333.16266666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
868,333.68533333333335,0.6215105968794364,333.44,333.9306666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
869,335.25866666666667,0.6043081138465342,335.0133333333333,335.504,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
870,336.032,0.6084980592231081,335.78666666666663,336.27733333333333,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
871,342.3573333333333,0.6173315453700394,342.112,342.60266666666666,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
872,343.21066666666667,0.6031535032308929,342.9653333333333,343.456,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
873,343.952,0.6073406581327743,343.70666666666665,344.19733333333335,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
874,344.7146666666667,0.6378280534839668,344.46933333333334,344.96000000000004,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
875,353.1413333333333,0.6145813711515669,352.896,353.38666666666666,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
876,354.624,0.6294594047273662,354.3786666666667,354.8693333333334,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
877,355.41866666666664,0.6234583821172098,355.1733333333333,355.664,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
878,356.21866666666665,0.6248630043511796,355.9733333333333,356.464,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
879,356.98133333333334,0.6218856850350173,356.736,357.2266666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
880,358.528,0.6062145208506073,358.28266666666667,358.77333333333337,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
881,366.592,0.6094600570570521,366.3466666666666,366.8373333333333,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
882,367.328,0.6076679368266485,367.0826666666666,367.5733333333333,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
883,368.09066666666666,0.6431895975360438,367.8453333333333,368.336,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
884,368.8373333333333,0.6399648496688264,368.592,369.0826666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
885,369.6,0.6327552516292171,369.3546666666667,369.8453333333334,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
886,370.3306666666667,0.6528821072707833,370.0853333333333,370.576,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
887,371.12,0.6068020854490079,370.87466666666666,371.36533333333335,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
888,371.8933333333333,0.6385609174054235,371.648,372.13866666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
889,375.0133333333333,0.6080154929515714,374.768,375.2586666666666,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
890,384.1653333333333,0.6229731212595652,383.92,384.41066666666666,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
891,385.6533333333333,0.658140032334257,385.408,385.89866666666666,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
892,386.4906666666666,0.6241194105411375,386.2453333333333,386.736,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
893,388.032,0.6370560931861579,387.7866666666666,388.2773333333333,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
894,388.80533333333335,0.6411136691449711,388.56,389.0506666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
895,397.9413333333333,0.628239331002076,397.696,398.18666666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
896,398.75733333333335,0.6461651002547205,398.512,399.0026666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
897,400.368,0.6150143987301138,400.12266666666665,400.6133333333333,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
898,424.77866666666665,0.6294060463002747,424.5333333333333,425.024,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
899,426.3253333333333,0.6082171501274409,426.08,426.5706666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
900,427.0826666666667,0.604450682893785,426.8373333333333,427.328,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
901,428.68266666666665,0.6200340611940899,428.4373333333333,428.928,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
902,429.44,0.6230858861304694,429.19466666666665,429.68533333333335,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
903,445.088,0.610759914339391,444.8426666666667,445.33333333333337,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
904,445.808,0.6141647840112049,445.5626666666666,446.0533333333333,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
905,458.92266666666666,0.615952636265172,458.6773333333333,459.168,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
906,459.712,0.618075784028067,459.4666666666666,459.9573333333333,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
907,460.4266666666667,0.6313935774224393,460.1813333333333,460.672,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
908,461.1573333333333,0.6211056595060437,460.912,461.4026666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
909,461.9786666666666,0.6245436275355029,461.7333333333333,462.224,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
910,462.77866666666665,0.612330469246705,462.5333333333333,463.024,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
911,463.55733333333336,0.607137374871044,463.312,463.8026666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
912,464.3946666666667,0.6465432828897492,464.14933333333335,464.64,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
913,465.168,0.6132760416552177,464.92266666666666,465.41333333333336,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
914,476.9546666666666,0.6142843412320562,476.7093333333333,477.2,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
915,479.24266666666665,0.6234872531548801,478.9973333333333,479.488,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
916,485.55733333333336,0.6054405805122505,485.312,485.8026666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
917,486.288,0.6546472289167244,486.04266666666666,486.53333333333336,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
918,487.7866666666667,0.6157101852766226,487.5413333333333,488.032,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
919,489.3813333333333,0.6250248564200362,489.136,489.62666666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
920,490.19733333333335,0.6077082439082069,489.952,490.4426666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
921,500.68266666666665,0.6484487667086071,500.4373333333333,500.928,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
922,501.4933333333333,0.6036860415948192,501.248,501.7386666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
923,502.2506666666667,0.6723156576374398,502.0053333333333,502.496,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
924,502.9866666666667,0.6083177063196165,502.7413333333333,503.232,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
925,503.73333333333335,0.6411242118929239,503.488,503.9786666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
926,515.3973333333333,0.6324867950445763,515.152,515.6426666666666,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
927,516.1546666666667,0.6285776722919545,515.9093333333334,516.4,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
928,516.944,0.6701844095287443,516.6986666666667,517.1893333333333,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
929,520.768,0.6064935861419192,520.5226666666667,521.0133333333333,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
930,529.7333333333333,0.6015467301182913,529.488,529.9786666666666,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
931,541.6,0.6011471324415192,541.3546666666667,541.8453333333333,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
932,542.304,0.6382493442196954,542.0586666666667,542.5493333333333,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
933,543.0506666666666,0.6367304264355828,542.8053333333334,543.2959999999999,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
934,544.5813333333333,0.6433752763411579,544.336,544.8266666666666,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
935,545.3013333333333,0.6302520840873821,545.056,545.5466666666666,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
936,547.024,0.643257952780735,546.7786666666667,547.2693333333333,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
937,547.952,0.623932539083499,547.7066666666667,548.1973333333333,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
938,548.768,0.6444968131701506,548.5226666666667,549.0133333333333,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
939,555.44,0.610841872326722,555.1946666666668,555.6853333333333,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
940,556.2186666666666,0.6183876205715866,555.9733333333334,556.4639999999999,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
941,556.9653333333333,0.6133276566000521,556.72,557.2106666666666,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
942,557.7546666666667,0.6388569908932461,557.5093333333334,558.0,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
943,559.2853333333334,0.6236306050646486,559.0400000000001,559.5306666666667,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
944,560.0106666666667,0.6003393422566288,559.7653333333334,560.256,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
945,560.8426666666667,0.6576931500884036,560.5973333333334,561.088,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
946,562.5173333333333,0.6160330723466376,562.272,562.7626666666666,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
947,563.2906666666667,0.6115628075990063,563.0453333333334,563.536,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
948,567.2693333333333,0.6261936606574776,567.024,567.5146666666666,2000.0,3840.0,1_20230918_053000.wav,7,1,nr_syllable_3khz,2023-09-18 05:30:00,600.0
949,273.584,0.7156237000535568,273.2613333333333,273.9066666666667,1202.470337,4831.221191,1_20230316_063000.wav,1,1,triangle_3khz,2023-03-16 06:30:00,600.0
950,281.41866666666664,0.7117182621774863,281.09599999999995,281.74133333333333,1202.470337,4831.221191,1_20230316_063000.wav,1,1,triangle_3khz,2023-03-16 06:30:00,600.0
951,292.6933333333333,0.763660615908521,292.37066666666664,293.016,1202.470337,4831.221191,1_20230316_063000.wav,1,1,triangle_3khz,2023-03-16 06:30:00,600.0
952,299.984,0.7242385383305053,299.6613333333333,300.3066666666667,1202.470337,4831.221191,1_20230316_063000.wav,1,1,triangle_3khz,2023-03-16 06:30:00,600.0
953,313.936,0.7241762639483071,313.6133333333333,314.25866666666667,1202.470337,4831.221191,1_20230316_063000.wav,1,1,triangle_3khz,2023-03-16 06:30:00,600.0
954,326.8693333333333,0.7769536641079843,326.5466666666666,327.192,1202.470337,4831.221191,1_20230316_063000.wav,1,1,triangle_3khz,2023-03-16 06:30:00,600.0
955,350.27733333333333,0.7159196861221913,349.95466666666664,350.6,1202.470337,4831.221191,1_20230316_063000.wav,1,1,triangle_3khz,2023-03-16 06:30:00,600.0
956,358.14933333333335,0.6850523953342497,357.82666666666665,358.47200000000004,1202.470337,4831.221191,1_20230316_063000.wav,1,1,triangle_3khz,2023-03-16 06:30:00,600.0
957,363.888,0.7029631400323686,363.5653333333333,364.21066666666667,1202.470337,4831.221191,1_20230316_063000.wav,1,1,triangle_3khz,2023-03-16 06:30:00,600.0
958,369.85066666666665,0.7079533966759479,369.528,370.17333333333335,1202.470337,4831.221191,1_20230316_063000.wav,1,1,triangle_3khz,2023-03-16 06:30:00,600.0
959,375.70666666666665,0.7509529098965593,375.384,376.0293333333333,1202.470337,4831.221191,1_20230316_063000.wav,1,1,triangle_3khz,2023-03-16 06:30:00,600.0
960,383.8133333333333,1.0000000000110096,383.4906666666666,384.136,1202.470337,4831.221191,1_20230316_063000.wav,1,1,triangle_3khz,2023-03-16 06:30:00,600.0
961,390.8373333333333,0.769081538348597,390.5146666666666,391.16,1202.470337,4831.221191,1_20230316_063000.wav,1,1,triangle_3khz,2023-03-16 06:30:00,600.0
962,399.4186666666666,0.7026030489116378,399.096,399.7413333333333,1202.470337,4831.221191,1_20230316_063000.wav,1,1,triangle_3khz,2023-03-16 06:30:00,600.0
1018,347.664,0.6550841109706339,347.3413333333333,347.9866666666667,1202.470337,4831.221191,1_20230317_073000.wav,1,1,triangle_3khz,2023-03-17 07:30:00,600.0
1019,466.1066666666667,0.7928677233389146,465.784,466.4293333333334,1202.470337,4831.221191,1_20230317_073000.wav,1,1,triangle_3khz,2023-03-17 07:30:00,600.0
1020,589.0773333333333,0.7671334902241206,588.7546666666666,589.4,1202.470337,4831.221191,1_20230317_073000.wav,1,1,triangle_3khz,2023-03-17 07:30:00,600.0
1021,593.536,0.7596101062948175,593.2133333333333,593.8586666666666,1202.470337,4831.221191,1_20230317_073000.wav,1,1,triangle_3khz,2023-03-17 07:30:00,600.0
1022,57.33866666666667,0.6516132773278267,57.016000000000005,57.66133333333333,1202.470337,4831.221191,1_20230318_070000.wav,1,1,triangle_3khz,2023-03-18 07:00:00,600.0
1023,304.992,0.6626194504711799,304.6693333333333,305.3146666666667,1202.470337,4831.221191,1_20230318_070000.wav,1,1,triangle_3khz,2023-03-18 07:00:00,600.0
1052,242.83733333333333,0.6513048436933659,242.51466666666667,243.16,1202.470337,4831.221191,1_20230319_063000.wav,1,1,triangle_3khz,2023-03-19 06:30:00,600.0
1053,517.7333333333333,0.7281124266520643,517.4106666666667,518.056,1202.470337,4831.221191,1_20230319_063000.wav,1,1,triangle_3khz,2023-03-19 06:30:00,600.0
